Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Abhijit Banerjee,57,MIT,m,7,7,Uncertain,Agree,"Because global supply chains are more important now, import tariffs are likely substantially more costly than they would have been 25 years ago.",
Abhijit Banerjee,58,MIT,m,5,7,Agree,Agree,"Britain's Labour party recently proposed giving the Bank of England a target of 3% annual labor productivity growth. Consider the following statement:

Central banks cannot significantly increase productivity growth over a ten year horizon, except perhaps by promoting macroeconomic stability.",
Abhijit Banerjee,59,MIT,m,7,4,Uncertain,Disagree,"The European Union often uses its antitrust powers to protect EU-based firms from international competition, rather than to promote greater competition in European markets.",It clearly happens but I have no idea of whether it is often or rarely relative to the demand for such protection.
Abhijit Banerjee,60,MIT,m,8,5,Uncertain,Uncertain,"All things considered, US society will be better off if sports betting becomes legal in more US states (beyond Nevada).",
Abhijit Banerjee,61,MIT,m,7,4,Uncertain,Uncertain,"Over the next decade, autonomous cars will raise average welfare in the US by at least as much as smartphones have over the past decade.",
Abhijit Banerjee,62,MIT,m,6,6,Uncertain,Disagree,Restricting eligibility for senior government economic-policy posts by requiring a graduate degree in economics would reduce the chances for good public policy outcomes.,
Abhijit Banerjee,63,MIT,m,7,7,Agree,Agree,"NCAA Division I schools coordinate compensation for men’s basketball and football players (precluding actual pay and limiting non-monetary benefits), providing rents to member schools (which may be shared with others) at the expense of those players.",
Abhijit Banerjee,64,MIT,m,7,8,Strongly Disagree,Strongly Disagree,Imposing new US tariffs on steel and aluminum will improve Americans’ welfare.,
Abhijit Banerjee,65,MIT,m,NA,6,Did Not Answer,Agree,"Question A: By providing electronic benefit cards to choose and buy groceries at stores, the Supplemental Nutrition Assistance Program currently does more for its recipients' well-being than it would if the program directly provided a smaller array of foods to its recipients, while commensurately reducing the amount they could spend on groceries of their own choosing.",
Abhijit Banerjee,66,MIT,m,NA,5,Did Not Answer,Agree,"Question B: By providing electronic benefit cards to choose and buy groceries at stores, the Supplemental Nutrition Assistance Program currently does more to raise food security and reduce hunger than it would if the program directly provided a smaller array of foods to its recipients, while commensurately reducing the amount they could spend on groceries of their own choosing.",
Abhijit Banerjee,67,MIT,m,7,5,Uncertain,Disagree,"The biggest reason for the measured slowdown in US productivity growth since the mid-2000s is that productivity increases have gone mismeasured, including new and better products and services that have been insufficiently captured by real output data.",
Abhijit Banerjee,68,MIT,m,1,6,Did Not Answer,Agree,"Because of the many special and unique roles that the dollar plays in global commerce, US citizens are substantially better off than they otherwise would be.",
Abhijit Banerjee,69,MIT,m,NA,6,No Opinion,Agree,"Over the past two years, all else equal, the appeal of the US as a destination for immigrants has changed in ways that will likely decrease innovation in the US economy.","Very little credible is known about migration and innovation. I tend to believe it, but unlike with most IGM questions, it is just intuition"
Abhijit Banerjee,70,MIT,m,NA,5,No Opinion,Disagree,"Question A: A bitcoin has a fundamental value of at least $1,000.",
Abhijit Banerjee,71,MIT,m,NA,5,No Opinion,Uncertain,Question B: The best forecast for the value of one bitcoin in 2 years is its current price.,
Abhijit Banerjee,72,MIT,m,6,6,Agree,Agree,"Question A: Without changes in policy, a rising share of people who are over age 65 will exert a substantial downward influence on per capita real GDP in western European countries.",
Abhijit Banerjee,73,MIT,m,7,7,Agree,Agree,"Question B: In European countries where the share of those over 65 is rising, there are net social benefits to adjusting retirement ages for state-financed (including pay-as-you-go) pension systems upwards, so that revised retirement ages better reflect longer life expectancies.",
Abhijit Banerjee,74,MIT,m,NA,6,No Opinion,Uncertain,Question A: The concept of “maximum sustainable employment” is well defined enough to be used beneficially in economic policymaking.,
Abhijit Banerjee,75,MIT,m,NA,5,No Opinion,Uncertain,Question B: Right now the US economy is operating below maximum sustainable employment.,
Abhijit Banerjee,76,MIT,m,7,6,Disagree,Disagree,Question A: If the US enacts a tax bill similar to those currently moving through the House and Senate — and assuming no other changes in tax or spending policy — US GDP will be substantially higher a decade from now than under the status quo.,
Abhijit Banerjee,77,MIT,m,7,7,Agree,Agree,Question B: If the US enacts a tax bill similar to those currently moving through the House and Senate — and assuming no other changes in tax or spending policy — the US debt-to-GDP ratio will be substantially higher a decade from now than under the status quo.,
Abhijit Banerjee,78,MIT,m,7,7,Strongly Disagree,Strongly Disagree,Question A: Amending the Constitution to require that the federal government end each fiscal year without a deficit would substantially reduce output variability in the United States.,
Abhijit Banerjee,79,MIT,m,7,5,Strongly Disagree,Disagree,Question B: Amending the Constitution to require that the federal government end each fiscal year without a deficit would substantially lower the cost of borrowing for the federal government.,
Abhijit Banerjee,80,MIT,m,7,8,Strongly Agree,Strongly Agree,"Insights from psychology about individual behavior – examples of which include limited rationality, low self-control, or a taste for fairness – predict several important types of observed market outcomes that fully-rational economic models do not.","Strictly speaking the claim is that ""rational"" models cannot explain many facts without going through multiple contortions"
Abhijit Banerjee,81,MIT,m,NA,5,Did Not Answer,Uncertain,The influx of refugees into Germany beginning in the summer of 2015 will generate net economic benefits for German citizens over the succeeding decade.,
Abhijit Banerjee,82,MIT,m,7,5,Strongly Agree,Uncertain,"Question A: Holding labor market institutions and job training fixed, rising use of robots and artificial intelligence is likely to increase substantially the number of workers in advanced countries who are unemployed for long periods.",
Abhijit Banerjee,83,MIT,m,7,7,Uncertain,Agree,Question B: Rising use of robots and artificial intelligence in advanced countries is likely to create benefits large enough that they could be used to compensate those workers who are substantially negatively affected for their lost wages.,Having a job matters even if it does not change earnings. I wonder what mechanisms will keep the population engaged and emotionally rewarded
