Name,Question,Institution,gender,Confidence,Medianconf,Vote,Median,Qtext,Comment
Christian Leuz,22,Chicago Booth,m,2,7,Agree,Uncertain,"Question A: At this point, there is little that the European Central Bank can do to increase or maintain output in the Eurozone.","The ECB has bought countries and EU considerable time for structural reforms, but its measures also eased pressures for necessary reforms."
Christian Leuz,23,Chicago Booth,m,2,7,Uncertain,Agree,"Question B: When the economy is operating below its potential, larger fiscal deficits are likely to increase demand and output.",Depends also on time horizon over which outcome is considered.
Christian Leuz,24,Chicago Booth,m,2,7,Uncertain,Uncertain,"Question C: When the economy is operating below its potential and monetary policy is at the effective lower bound, fiscal policy should prioritize increasing output over decreasing public debt.",
Christian Leuz,25,Chicago Booth,m,5,8,Agree,Agree,Question A: Selecting candidates for membership of the ECB Executive Board based primarily on nationality ahead of competence is likely to have a negative effect on the quality of monetary policy in the Eurozone.,Constraining the choice set should have weakly negative effects.
Christian Leuz,26,Chicago Booth,m,5,8,Uncertain,Agree,"Question B: Although the central bank can never be an entirely technocratic institution, the selection process for the ECB President and members of the Executive Board is significantly worsened by intergovernmental trade-offs involving appointments to other European institutions.",Again hard to see how such trade offs should not have weakly negative effects. But not sure that it is significantly negative.
Christian Leuz,27,Chicago Booth,m,3,5,Uncertain,Disagree,"On bids for infrastructure projects, the average European would be better off if Europe’s governments favored European firms over Chinese firms (or firms from any other country with non-profit-related geopolitical strategies) — even if it means sometimes choosing a higher-cost bidder.","Depends on reason. Protectionism clearly bad for consumers. But if a bid is skewed due to other motives, then costs not only consideration."
Christian Leuz,28,Chicago Booth,m,8,8,Agree,Agree,Question A: Breaking the “doom loop” — a negative spiral that can result when banks hold sovereign bonds and governments bail out banks — would increase the stability of European economies in the event of another financial crisis.,"Substantial evidence for doom loop and its effect on financial stability as well as that banks’ sovereign holdings are source of instability
-see background information here
-see background information here
-see background information here"
Christian Leuz,29,Chicago Booth,m,6,8,Agree,Agree,Question B: Regulators should try to break the doom loop by assigning positive risk weights — in calculating banks’ capital requirements — to banks’ holdings of domestic and other Eurozone sovereign bonds.,"Positive weights would be one way to reduce incentives to hold sovereign bonds, but not clear it is the best way to break doom loop. Limits?
-see background information here
-see background information here
-see background information here"
Christian Leuz,30,Chicago Booth,m,5,8,Agree,Uncertain,Question C: Breaking the doom loop would impose substantial costs on powerful political constituencies.,"Likely but only indirect evidence based on governments' resistance to potential solutions
-see background information here
-see background information here"
Christian Leuz,31,Chicago Booth,m,6,5,Uncertain,Disagree,"Residents of big European cities would be better off, on balance, if governments did more to counter gentrification, for example by using rent and other housing subsidies, public housing investments, zoning regulations, or similar policies.","Concerned about gentrification, but not much evidence on benefits of policies to counter it; have evidence policies have non-trivial costs.
-see background information here
-see background information here
-see background information here"
Christian Leuz,32,Chicago Booth,m,7,8,Agree,Agree,"Question A: A common European deposit insurance scheme, once fully implemented, would increase the stability of European economies in the event of another financial crisis.","In principle effect of DI in crisis is clear, but for EU DI much depends on implementation and harmonization. EU has mixed record on that.
-see background information here
-see background information here"
Christian Leuz,33,Chicago Booth,m,7,8,Agree,Strongly Disagree,"Question B: A common European deposit insurance scheme, once fully implemented, would increase the likelihood of another financial crisis in Europe.","Clear tradeoff w/ ex ante moral hazard. Evidence supports this & some suggests ex ante effect dominates but much depends on supervision.
-see background information here
-see background information here
-see background information here"
Christian Leuz,34,Chicago Booth,m,4,5,Uncertain,Uncertain,"Question A: Overall, public spending on the arts in Europe creates benefits that exceed the deadweight loss caused by taxation to fund it.","Often public good arg & WTP thru taxes can be high, but pos external & dw loss hard to measure. Complicated distributional& pol. econ consid
-see background information here
-see background information here"
Christian Leuz,35,Chicago Booth,m,4,5,Uncertain,Uncertain,Question B: Additional public spending on the arts in Europe would create incremental benefits that exceed the deadweight loss caused by taxation to fund it.,"Less likely than A, but still unclear. Some evidence that spending is opportunistic by politicians but also used to attract human capital.
-see background information here
-see background information here
-see background information here"
Christian Leuz,36,Chicago Booth,m,4,7,Disagree,Disagree,"Question A: The average European is better off if Europe’s competition authorities let firms merge into European champions in their sectors, even it weakens competition.","Step in wrong direction; comp laws don't prevent mergers w/ strong econ rationale; if anything, we need stronger comp enforcemt"
Christian Leuz,37,Chicago Booth,m,4,6,Disagree,Disagree,"Question B: If China and other countries use policies that create giant international firms, then the average European is better off if Europe's competition authorities let firms merge into European champions in their sectors, even it weakens competition.",Other legal&political ways to address unfair competition; Would we weaken EU IP laws just because other countries don't have/enforce them?
