Name,Question,Institution,Gender,Confidence,Medianconf,Vote,Median,Comment,Topic,Qtext
Caroline Hoxby,130,Stanford,f,6,5,Uncertain,Agree,"hvjhv
-see background information here",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Emmanuel Saez,130,Berkeley,m,6,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Larry Samuelson,130,Yale,m,7,5,Agree,Agree,"But testing is just one of many measures, and is a noisy measure, and can induce distortions in behavior.",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Robert Shimer,130,Chicago,m,3,5,Agree,Agree,Likely more informative in some schools than others.,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Darrell Duffie,130,Stanford,m,3,5,Agree,Agree,"Although teaching-to-the-test is bad practice, I anticipate a positive correlation between teaching quality and test-score improvement.",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
David Cutler,130,Harvard,m,4,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Angus Deaton,130,Princeton,m,6,5,Uncertain,Agree,"hvjhv
-see background information here",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Markus Brunnermeier,130,Princeton,m,6,5,Uncertain,Agree,"hvjhv
-see background information here",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
David Autor,130,MIT,m,10,5,Strongly Agree,Agree,"It's imperfect and can be refined, but there's no question this approach contains useful predictive info.",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Alan Auerbach,130,Berkeley,m,5,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Barry Eichengreen,130,Berkeley,m,5,5,Uncertain,Agree,"I'm firmly in the some-testing-is-helpful camp, but tests are likely to be a noisy signal for ""long-term"" life outcomes.",Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Katherine Baicker,130,Chicago,f,3,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
José Scheinkman,130,Columbia University,m,5,5,Strongly Agree,Agree,See Chetty et al. American Economic Review 2014,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Pinelopi Goldberg,83,Yale,f,5,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Hilary Hoynes,130,Berkeley,f,8,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Marianne Bertrand,130,Chicago,f,5,5,Agree,Agree,,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Richard Thaler,130,Chicago,m,3,5,Agree,Agree,Imperfect but useful tool.,Standardized Tests,Comparing their students’ average gains on standardized tests over the school year makes it easier to predict which teachers — all else equal — are more likely to improve their student’s long-term life outcomes.
Raj Chetty,267,Stanford,m,5,6,Uncertain,Disagree,,Price Gouging,"Connecticut should pass its Senate Bill 60, which states that during a “severe weather event emergency, no person within the chain of distribution of consumer goods and services shall sell or offer to sell consumer goods or services for a price that is unconscionably excessive.”"
