Name,Question,Qtext
Katherine Baicker,CONF_683,NA
Katherine Baicker,CONF_684,NA
Katherine Baicker,CONF_685,NA
Katherine Baicker,CONF_686,NA
Katherine Baicker,CONF_687,NA
Katherine Baicker,CONF_688,NA
Katherine Baicker,CONF_689,NA
Katherine Baicker,CONF_690,NA
Katherine Baicker,CONF_691,NA
Katherine Baicker,CONF_692,NA
Katherine Baicker,CONF_693,NA
Katherine Baicker,CONF_694,NA
Katherine Baicker,CONF_695,NA
Katherine Baicker,CONF_696,NA
Katherine Baicker,CONF_697,NA
Katherine Baicker,CONF_698,NA
Katherine Baicker,CONF_699,NA
Katherine Baicker,CONF_700,NA
Katherine Baicker,CONF_701,NA
Katherine Baicker,CONF_702,NA
Katherine Baicker,CONF_703,NA
Katherine Baicker,CONF_704,NA
Katherine Baicker,CONF_705,NA
Katherine Baicker,CONF_706,NA
Katherine Baicker,CONF_707,NA
Katherine Baicker,CONF_708,NA
Katherine Baicker,CONF_709,NA
Katherine Baicker,CONF_710,NA
Katherine Baicker,CONF_711,NA
Katherine Baicker,CONF_712,NA
Katherine Baicker,CONF_713,NA
Katherine Baicker,CONF_714,NA
Katherine Baicker,CONF_715,NA
Katherine Baicker,CONF_716,NA
Katherine Baicker,CONF_717,NA
Katherine Baicker,CONF_718,NA
Katherine Baicker,CONF_719,NA
Katherine Baicker,CONF_720,NA
Katherine Baicker,CONF_721,NA
Katherine Baicker,CONF_722,NA
Katherine Baicker,CONF_723,NA
Katherine Baicker,CONF_724,NA
Katherine Baicker,CONF_725,NA
Katherine Baicker,CONF_726,NA
Katherine Baicker,CONF_727,NA
Katherine Baicker,CONF_728,NA
Katherine Baicker,CONF_729,NA
Katherine Baicker,CONF_730,NA
Katherine Baicker,CONF_731,NA
Katherine Baicker,CONF_732,NA
Katherine Baicker,CONF_733,NA
Katherine Baicker,CONF_734,NA
Katherine Baicker,CONF_735,NA
Katherine Baicker,CONF_736,NA
Katherine Baicker,CONF_737,NA
Katherine Baicker,CONF_738,NA
Katherine Baicker,CONF_739,NA
Katherine Baicker,CONF_740,NA
Katherine Baicker,CONF_741,NA
Katherine Baicker,CONF_742,NA
Katherine Baicker,CONF_743,NA
Katherine Baicker,CONF_744,NA
Katherine Baicker,CONF_745,NA
Katherine Baicker,CONF_746,NA
Katherine Baicker,CONF_747,NA
Katherine Baicker,CONF_748,NA
Katherine Baicker,CONF_749,NA
Katherine Baicker,CONF_750,NA
Katherine Baicker,CONF_751,NA
Katherine Baicker,CONF_752,NA
Katherine Baicker,CONF_753,NA
Katherine Baicker,CONF_754,NA
Katherine Baicker,CONF_755,NA
Katherine Baicker,CONF_756,NA
Katherine Baicker,CONF_757,NA
Katherine Baicker,CONF_758,NA
Katherine Baicker,CONF_759,NA
Katherine Baicker,CONF_760,NA
Katherine Baicker,CONF_761,NA
Katherine Baicker,CONF_762,NA
Katherine Baicker,CONF_763,NA
Katherine Baicker,CONF_764,NA
Katherine Baicker,CONF_765,NA
Katherine Baicker,CONF_766,NA
Katherine Baicker,CONF_767,NA
Katherine Baicker,CONF_768,NA
Katherine Baicker,CONF_769,NA
Katherine Baicker,CONF_770,NA
Katherine Baicker,CONF_771,NA
Katherine Baicker,CONF_772,NA
Katherine Baicker,CONF_773,NA
Katherine Baicker,CONF_774,NA
Katherine Baicker,CONF_775,NA
Katherine Baicker,CONF_776,NA
Katherine Baicker,CONF_777,NA
Katherine Baicker,CONF_778,NA
Katherine Baicker,CONF_779,NA
Katherine Baicker,CONF_780,NA
Katherine Baicker,CONF_781,NA
Katherine Baicker,CONF_782,NA
Katherine Baicker,CONF_783,NA
Katherine Baicker,CONF_784,NA
Katherine Baicker,CONF_785,NA
Katherine Baicker,CONF_786,NA
Katherine Baicker,CONF_787,NA
Katherine Baicker,CONF_788,NA
Katherine Baicker,CONF_789,NA
Katherine Baicker,CONF_790,NA
Katherine Baicker,CONF_791,NA
Katherine Baicker,CONF_792,NA
Katherine Baicker,CONF_793,NA
Katherine Baicker,CONF_794,NA
Katherine Baicker,CONF_795,NA
Katherine Baicker,CONF_796,NA
Katherine Baicker,CONF_797,NA
Katherine Baicker,CONF_798,NA
Katherine Baicker,CONF_799,NA
Katherine Baicker,CONF_800,NA
Katherine Baicker,CONF_801,NA
Katherine Baicker,CONF_802,NA
Katherine Baicker,CONF_803,NA
Katherine Baicker,CONF_804,NA
Katherine Baicker,CONF_805,NA
Katherine Baicker,CONF_806,NA
Katherine Baicker,CONF_807,NA
Katherine Baicker,CONF_808,NA
Katherine Baicker,CONF_809,NA
Katherine Baicker,CONF_810,NA
Katherine Baicker,CONF_811,NA
Katherine Baicker,CONF_812,NA
Katherine Baicker,CONF_813,NA
Katherine Baicker,CONF_814,NA
Katherine Baicker,CONF_815,NA
Katherine Baicker,CONF_816,NA
Katherine Baicker,CONF_817,NA
Katherine Baicker,CONF_818,NA
Katherine Baicker,CONF_819,NA
Katherine Baicker,CONF_820,NA
Katherine Baicker,CONF_821,NA
Katherine Baicker,CONF_822,NA
Katherine Baicker,CONF_823,NA
Katherine Baicker,CONF_824,NA
Katherine Baicker,CONF_825,NA
Katherine Baicker,CONF_826,NA
Katherine Baicker,CONF_827,NA
Katherine Baicker,CONF_828,NA
Katherine Baicker,CONF_829,NA
Katherine Baicker,CONF_830,NA
Katherine Baicker,CONF_831,NA
Katherine Baicker,CONF_832,NA
Katherine Baicker,CONF_833,NA
Katherine Baicker,CONF_834,NA
Katherine Baicker,CONF_835,NA
Katherine Baicker,CONF_836,NA
Katherine Baicker,CONF_837,NA
Katherine Baicker,CONF_838,NA
Katherine Baicker,CONF_839,NA
Katherine Baicker,CONF_840,NA
Katherine Baicker,CONF_841,NA
Katherine Baicker,CONF_842,NA
Katherine Baicker,CONF_843,NA
Katherine Baicker,CONF_844,NA
Katherine Baicker,CONF_845,NA
Katherine Baicker,CONF_846,NA
Katherine Baicker,CONF_847,NA
Katherine Baicker,CONF_848,NA
Katherine Baicker,CONF_849,NA
Katherine Baicker,CONF_850,NA
Katherine Baicker,CONF_851,NA
Katherine Baicker,CONF_852,NA
Katherine Baicker,CONF_853,NA
Katherine Baicker,CONF_854,NA
Katherine Baicker,CONF_855,NA
Katherine Baicker,CONF_856,NA
Katherine Baicker,CONF_857,NA
Katherine Baicker,CONF_858,NA
Katherine Baicker,CONF_859,NA
Katherine Baicker,CONF_860,NA
Katherine Baicker,CONF_861,NA
Katherine Baicker,CONF_862,NA
Katherine Baicker,CONF_863,NA
Katherine Baicker,CONF_864,NA
Katherine Baicker,CONF_865,NA
Katherine Baicker,CONF_866,NA
Katherine Baicker,CONF_867,NA
Katherine Baicker,CONF_868,NA
Katherine Baicker,CONF_869,NA
Katherine Baicker,CONF_870,NA
Katherine Baicker,CONF_871,NA
Katherine Baicker,CONF_872,NA
Katherine Baicker,CONF_873,NA
Katherine Baicker,CONF_874,NA
Katherine Baicker,CONF_875,NA
Katherine Baicker,CONF_876,NA
Katherine Baicker,CONF_877,NA
Katherine Baicker,CONF_878,NA
Katherine Baicker,CONF_879,NA
Katherine Baicker,CONF_880,NA
Katherine Baicker,CONF_881,NA
Katherine Baicker,CONF_882,NA
Katherine Baicker,CONF_883,NA
Katherine Baicker,CONF_884,NA
Katherine Baicker,CONF_885,NA
Katherine Baicker,CONF_886,NA
Katherine Baicker,CONF_887,NA
Katherine Baicker,CONF_888,NA
Katherine Baicker,CONF_889,NA
Katherine Baicker,CONF_890,NA
Katherine Baicker,CONF_891,NA
Katherine Baicker,CONF_892,NA
Katherine Baicker,CONF_893,NA
Katherine Baicker,CONF_894,NA
Katherine Baicker,CONF_895,NA
Katherine Baicker,CONF_896,NA
Katherine Baicker,CONF_897,NA
Katherine Baicker,CONF_898,NA
Katherine Baicker,CONF_899,NA
Katherine Baicker,CONF_900,NA
Katherine Baicker,CONF_901,NA
Katherine Baicker,CONF_902,NA
Katherine Baicker,CONF_903,NA
Katherine Baicker,CONF_904,NA
Katherine Baicker,CONF_905,NA
Katherine Baicker,CONF_906,NA
Katherine Baicker,CONF_907,NA
Katherine Baicker,CONF_908,NA
Katherine Baicker,CONF_909,NA
Katherine Baicker,CONF_910,NA
Katherine Baicker,CONF_911,NA
Katherine Baicker,CONF_912,NA
Katherine Baicker,CONF_913,NA
Katherine Baicker,CONF_914,NA
Katherine Baicker,CONF_915,NA
Katherine Baicker,CONF_916,NA
Katherine Baicker,CONF_917,NA
Katherine Baicker,CONF_918,NA
Katherine Baicker,CONF_919,NA
Katherine Baicker,CONF_920,NA
Katherine Baicker,CONF_921,NA
Katherine Baicker,CONF_922,NA
Katherine Baicker,CONF_923,NA
Katherine Baicker,CONF_924,NA
Katherine Baicker,CONF_925,NA
Katherine Baicker,CONF_926,NA
Katherine Baicker,CONF_927,NA
Katherine Baicker,CONF_928,NA
Katherine Baicker,CONF_929,NA
Katherine Baicker,CONF_930,NA
Katherine Baicker,CONF_931,NA
Katherine Baicker,CONF_932,NA
Katherine Baicker,CONF_933,NA
Katherine Baicker,CONF_934,NA
Katherine Baicker,CONF_935,NA
Katherine Baicker,CONF_936,NA
Katherine Baicker,CONF_937,NA
Katherine Baicker,CONF_938,NA
Katherine Baicker,CONF_939,NA
Katherine Baicker,CONF_940,NA
Katherine Baicker,CONF_941,NA
Katherine Baicker,CONF_942,NA
Katherine Baicker,CONF_943,NA
Katherine Baicker,CONF_944,NA
Katherine Baicker,CONF_945,NA
Katherine Baicker,CONF_946,NA
Katherine Baicker,CONF_947,NA
Katherine Baicker,CONF_948,NA
Katherine Baicker,CONF_949,NA
Katherine Baicker,CONF_950,NA
Katherine Baicker,CONF_951,NA
Katherine Baicker,CONF_952,NA
Katherine Baicker,CONF_953,NA
Katherine Baicker,CONF_954,NA
Katherine Baicker,CONF_955,NA
Katherine Baicker,CONF_956,NA
Katherine Baicker,CONF_957,NA
Katherine Baicker,CONF_958,NA
Katherine Baicker,CONF_959,NA
Katherine Baicker,CONF_960,NA
Katherine Baicker,CONF_961,NA
Katherine Baicker,CONF_962,NA
Katherine Baicker,CONF_963,NA
Katherine Baicker,CONF_964,NA
Katherine Baicker,CONF_965,NA
Katherine Baicker,CONF_966,NA
Katherine Baicker,CONF_967,NA
Katherine Baicker,CONF_968,NA
Katherine Baicker,CONF_969,NA
Katherine Baicker,CONF_970,NA
Katherine Baicker,CONF_971,NA
Katherine Baicker,CONF_972,NA
Katherine Baicker,CONF_973,NA
Katherine Baicker,CONF_974,NA
Katherine Baicker,CONF_975,NA
Katherine Baicker,CONF_976,NA
Katherine Baicker,CONF_977,NA
Katherine Baicker,CONF_978,NA
Katherine Baicker,CONF_979,NA
Katherine Baicker,CONF_980,NA
Katherine Baicker,CONF_981,NA
Katherine Baicker,CONF_982,NA
Katherine Baicker,CONF_983,NA
Katherine Baicker,CONF_984,NA
Katherine Baicker,CONF_985,NA
Katherine Baicker,CONF_986,NA
Katherine Baicker,CONF_987,NA
Katherine Baicker,CONF_988,NA
Katherine Baicker,CONF_989,NA
Katherine Baicker,CONF_990,NA
Katherine Baicker,CONF_991,NA
Katherine Baicker,CONF_992,NA
Katherine Baicker,CONF_993,NA
Katherine Baicker,CONF_994,NA
Katherine Baicker,CONF_995,NA
Katherine Baicker,CONF_996,NA
Katherine Baicker,CONF_997,NA
Katherine Baicker,CONF_998,NA
Katherine Baicker,CONF_999,NA
Katherine Baicker,CONF_1000,NA
Abhijit Banerjee,CONF_1,"Question A: With the economy in lockdown, low-income workers who are above the poverty line will suffer a relatively bigger hit to their incomes than those further up the distribution (even accounting for all government support schemes)."
Abhijit Banerjee,CONF_2,"Question B: With the economy in lockdown, existing gaps in access to quality education between high- and low-income households will be exacerbated."
Abhijit Banerjee,CONF_3,Question C: The mortality impact of Covid-19 is likely to fall disproportionately on disadvantaged socio-economic groups.
Abhijit Banerjee,CONF_4,"Question A: Even if tests for Covid-19 are being rationed, there is an urgent need for some random testing to establish baseline levels of the virus to inform any decisions about ending lockdowns."
Abhijit Banerjee,CONF_5,Question B: Required elements for an economic ‘restart’ after lockdowns include a massive increase in testing capacity (for infections and antibodies) along with a coherent strategy for preventing new outbreaks and reintroducing low-risk/no-risk individuals into public activities.
Abhijit Banerjee,CONF_6,Question A: A comprehensive policy response to the coronavirus will involve tolerating a very large contraction in economic activity until the spread of infections has dropped significantly.
Abhijit Banerjee,CONF_7,Question B: Abandoning severe lockdowns at a time when the likelihood of a resurgence in infections remains high will lead to greater total economic damage than sustaining the lockdowns to eliminate the resurgence risk.
Abhijit Banerjee,CONF_8,"Question C: Optimally, the government would invest more than it is currently doing in expanding treatment capacity through steps such as building temporary hospitals, accelerating testing, making more masks and ventilators, and providing financial incentives for the production of a successful vaccine."
